Event	ID	Name			Wwise Object Path	Notes
	100151336	Ambient_Campfire_Stop			\Default Work Unit\3DEmitters\Continuous\Ambient_Campfire_Stop	
	120976108	Ambient_Torch			\Default Work Unit\3DEmitters\Continuous\Ambient_Torch	
	808893336	UI_QuestRoll_Close			\Default Work Unit\UI\QuestRoll\UI_QuestRoll_Close	
	949395292	UI_QuestRoll_Open			\Default Work Unit\UI\QuestRoll\UI_QuestRoll_Open	
	2199611969	UI_Inventory_Open			\Default Work Unit\UI\Inventory\UI_Inventory_Open	
	2278290679	UI_Inventory_Close			\Default Work Unit\UI\Inventory\UI_Inventory_Close	
	2355650095	Ambient_Crystal_Hum			\Default Work Unit\3DEmitters\Continuous\Ambient_Crystal_Hum	
	2453392179	Player_Footstep			\Default Work Unit\Player\Player_Footstep	
	2792117052	UI_QuestRoll_Hide			\Default Work Unit\UI\QuestRoll\UI_QuestRoll_Hide	
	3664581270	Ambient_Campfire_Play			\Default Work Unit\3DEmitters\Continuous\Ambient_Campfire_Play	
	3695342915	Player_WeaponImpact			\Default Work Unit\Player\Player_WeaponImpact	
	3699139167	UI_QuestRoll_Show			\Default Work Unit\UI\QuestRoll\UI_QuestRoll_Show	
	3741135221	Music_Region			\Default Work Unit\Music\Music_Region	
	3749307760	UI_Inventory_Roll			\Default Work Unit\UI\Inventory\UI_Inventory_Roll	
	4254124015	Destruction_Container			\Default Work Unit\Destruction\Destruction_Container	

Switch Group	ID	Name			Wwise Object Path	Notes
	233504569	Player_WeaponType			\Default Work Unit\Player_WeaponType	
	4064446173	Surface_Type			\Default Work Unit\Surface_Type	

Switch	ID	Name	Switch Group			Notes
	490825222	Pickaxe	Player_WeaponType			
	703486095	Hammer	Player_WeaponType			
	765201635	Axe	Player_WeaponType			
	2454616260	Sword	Player_WeaponType			
	3732162827	Dagger	Player_WeaponType			
	442447909	Barrel	Surface_Type			
	582824249	Leaves	Surface_Type			
	803837735	Sand	Surface_Type			
	841620460	Concrete	Surface_Type			
	1216965916	Stone	Surface_Type			
	1647104456	Enemy_EvilCrawler	Surface_Type			
	2058049674	Wood	Surface_Type			
	2185786256	Gravel	Surface_Type			
	2195636714	Dirt	Surface_Type			
	2637588553	Tile	Surface_Type			
	2654748154	Water	Surface_Type			
	3065846598	Enemy_EvilHead	Surface_Type			
	3098439042	Crate	Surface_Type			
	3276966729	Enemy_EvilSpitPlant	Surface_Type			
	4248645337	Grass	Surface_Type			

Game Parameter	ID	Name			Wwise Object Path	Notes
	1333239961	MenuSlider_Master_Volume			\Default Work Unit\MenuSlider_Master_Volume	
	2642438544	MenuSlider_Music_Volume			\Default Work Unit\MenuSlider_Music_Volume	

In Memory Audio	ID	Name	Audio source file		Wwise Object Path	Notes	Data Size
	754963672	Nowhere_120BPM_4_4_L8M_P0	D:\GRADO\GRADO\3roCARRERA\AudioDigital\WWISE\WwiseAGProject\WwiseAdventureGame\.cache\Windows\SFX\Nowhere_120BPM_4_4_L8M_P0_D79FB2B7.wem		\Actor-Mixer Hierarchy\Default Work Unit\MasterMixer\Toto Work Unit\Music\Nowhere_120BPM_4_4_L8M_P0		3072160
	758934889	BAS_Impact_Dagger_SurfaceType_Barrel	D:\GRADO\GRADO\3roCARRERA\AudioDigital\WWISE\WwiseAGProject\WwiseAdventureGame\.cache\Windows\SFX\BAS_Impact_Dagger_SurfaceType_Barrel_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\MasterMixer\Toto Work Unit\Weapon_Impacts\ImpactDagger\BAS_Impact_Dagger_SurfaceType_Barrel		73416
	763050445	BAS_Impact_Dagger_SurfaceType_Crate	D:\GRADO\GRADO\3roCARRERA\AudioDigital\WWISE\WwiseAGProject\WwiseAdventureGame\.cache\Windows\SFX\BAS_Impact_Dagger_SurfaceType_Crate_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\MasterMixer\Toto Work Unit\Weapon_Impacts\ImpactDagger\BAS_Impact_Dagger_SurfaceType_Crate		54176
	777869443	BAS_Crate_Destroy_03	D:\GRADO\GRADO\3roCARRERA\AudioDigital\WWISE\WwiseAGProject\WwiseAdventureGame\.cache\Windows\SFX\BAS_Crate_Destroy_03_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\MasterMixer\Toto Work Unit\Destruction\CrateDestroy\BAS_Crate_Destroy_03		126798
	794074521	BAS_Player_Footstep_rubble_walk_02	D:\GRADO\GRADO\3roCARRERA\AudioDigital\WWISE\WwiseAGProject\WwiseAdventureGame\.cache\Windows\SFX\Rubble\BAS_Player_Footstep_rubble_walk_02_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\MasterMixer\Victor Work Unit\Materials\Rubble\BAS_Player_Footstep_rubble_walk_02		51004
	800340315	BAS_Player_Footstep_rubble_walk_06	D:\GRADO\GRADO\3roCARRERA\AudioDigital\WWISE\WwiseAGProject\WwiseAdventureGame\.cache\Windows\SFX\Rubble\BAS_Player_Footstep_rubble_walk_06_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\MasterMixer\Victor Work Unit\Materials\Rubble\BAS_Player_Footstep_rubble_walk_06		47032
	801549405	BAS_Player_Footstep_water_walk_02	D:\GRADO\GRADO\3roCARRERA\AudioDigital\WWISE\WwiseAGProject\WwiseAdventureGame\.cache\Windows\SFX\Water\BAS_Player_Footstep_water_walk_02_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\MasterMixer\Victor Work Unit\Materials\Water\BAS_Player_Footstep_water_walk_02		51004
	809311171	BAS_Inventory_Close	D:\GRADO\GRADO\3roCARRERA\AudioDigital\WWISE\WwiseAGProject\WwiseAdventureGame\.cache\Windows\SFX\BAS_Inventory_Close_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\MasterMixer\Victor Work Unit\UI\BAS_Inventory_Close		46656
	816121625	BAS_Impact_Axe_SurfaceType_Grass	D:\GRADO\GRADO\3roCARRERA\AudioDigital\WWISE\WwiseAGProject\WwiseAdventureGame\.cache\Windows\SFX\BAS_Impact_Axe_SurfaceType_Grass_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\MasterMixer\Toto Work Unit\Weapon_Impacts\ImpactAxe\BAS_Impact_Axe_SurfaceType_Grass		116832
	846249408	BAS_Crate_Destroy_01	D:\GRADO\GRADO\3roCARRERA\AudioDigital\WWISE\WwiseAGProject\WwiseAdventureGame\.cache\Windows\SFX\BAS_Crate_Destroy_01_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\MasterMixer\Toto Work Unit\Destruction\CrateDestroy\BAS_Crate_Destroy_01		89612
	909914489	BAS_Player_Footstep_wood_walk_04	D:\GRADO\GRADO\3roCARRERA\AudioDigital\WWISE\WwiseAGProject\WwiseAdventureGame\.cache\Windows\SFX\Wood\BAS_Player_Footstep_wood_walk_04_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\MasterMixer\Victor Work Unit\Materials\Wood\BAS_Player_Footstep_wood_walk_04		45328
	920547451	BAS_Player_Footstep_grass_walk_03	D:\GRADO\GRADO\3roCARRERA\AudioDigital\WWISE\WwiseAGProject\WwiseAdventureGame\.cache\Windows\SFX\Grass\BAS_Player_Footstep_grass_walk_03_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\MasterMixer\Victor Work Unit\Materials\Grass\BAS_Player_Footstep_grass_walk_03		48070
	921872974	BAS_Inventory_Scroll	D:\GRADO\GRADO\3roCARRERA\AudioDigital\WWISE\WwiseAGProject\WwiseAdventureGame\.cache\Windows\SFX\BAS_Inventory_Scroll_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\MasterMixer\Victor Work Unit\UI\BAS_Inventory_Scroll		53988
	942706771	BAS_Impact_Hammer_SurfaceType_Barrel	D:\GRADO\GRADO\3roCARRERA\AudioDigital\WWISE\WwiseAGProject\WwiseAdventureGame\.cache\Windows\SFX\BAS_Impact_Hammer_SurfaceType_Barrel_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\MasterMixer\Toto Work Unit\Weapon_Impacts\ImpactHammer\BAS_Impact_Hammer_SurfaceType_Barrel		100682
	952343761	BAS_Impact_Dagger_SurfaceType_Stone	D:\GRADO\GRADO\3roCARRERA\AudioDigital\WWISE\WwiseAGProject\WwiseAdventureGame\.cache\Windows\SFX\BAS_Impact_Dagger_SurfaceType_Stone_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\MasterMixer\Toto Work Unit\Weapon_Impacts\ImpactDagger\BAS_Impact_Dagger_SurfaceType_Stone		25184
	959363232	BAS_Player_Footstep_water_walk_05	D:\GRADO\GRADO\3roCARRERA\AudioDigital\WWISE\WwiseAGProject\WwiseAdventureGame\.cache\Windows\SFX\Water\BAS_Player_Footstep_water_walk_05_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\MasterMixer\Victor Work Unit\Materials\Water\BAS_Player_Footstep_water_walk_05		47410
	972506884	BAS_Player_Footstep_water_walk_04	D:\GRADO\GRADO\3roCARRERA\AudioDigital\WWISE\WwiseAGProject\WwiseAdventureGame\.cache\Windows\SFX\Water\BAS_Player_Footstep_water_walk_04_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\MasterMixer\Victor Work Unit\Materials\Water\BAS_Player_Footstep_water_walk_04		45328
	1015100492	BAS_Player_Footstep_sand_walk_06	D:\GRADO\GRADO\3roCARRERA\AudioDigital\WWISE\WwiseAGProject\WwiseAdventureGame\.cache\Windows\SFX\Sand\BAS_Player_Footstep_sand_walk_06_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\MasterMixer\Victor Work Unit\Materials\Sand\BAS_Player_Footstep_sand_walk_06		23686
	1019582207	BAS_Player_Footstep_stone_walk_05	D:\GRADO\GRADO\3roCARRERA\AudioDigital\WWISE\WwiseAGProject\WwiseAdventureGame\.cache\Windows\SFX\Stone\BAS_Player_Footstep_stone_walk_05_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\MasterMixer\Victor Work Unit\Materials\Stone\BAS_Player_Footstep_stone_walk_05		47410
	1033194324	BAS_Player_Footstep_wood_walk_05	D:\GRADO\GRADO\3roCARRERA\AudioDigital\WWISE\WwiseAGProject\WwiseAdventureGame\.cache\Windows\SFX\Wood\BAS_Player_Footstep_wood_walk_05_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\MasterMixer\Victor Work Unit\Materials\Wood\BAS_Player_Footstep_wood_walk_05		47410
	1071002091	BAS_Impact_Dagger_SurfaceType_Grass	D:\GRADO\GRADO\3roCARRERA\AudioDigital\WWISE\WwiseAGProject\WwiseAdventureGame\.cache\Windows\SFX\BAS_Impact_Dagger_SurfaceType_Grass_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\MasterMixer\Toto Work Unit\Weapon_Impacts\ImpactDagger\BAS_Impact_Dagger_SurfaceType_Grass		56040

